user_id,nama_lengkap,email,kota,account_tier,signup_timestamp
USR-1939,Budi Lestari,user_1939@nusantaratech.io,Yogyakarta,Standard,2025-06-09 00:21:00
USR-1940,Eko Siregar,user_1940@nusantaratech.io,Yogyakarta,Silver,2025-12-29 15:40:00
USR-1941,Budi Santoso,user_1941@nusantaratech.io,Surabaya,Standard,2025-02-06 20:32:00
USR-1942,Siti Prabowo,user_1942@nusantaratech.io,Surabaya,Silver,2025-11-28 18:26:00
USR-1943,Agus Hidayat,user_1943@nusantaratech.io,Medan,Silver,2025-01-17 04:04:00
USR-1944,Rina Kusuma,user_1944@nusantaratech.io,Jakarta,Silver,2025-02-27 21:29:00
USR-1945,Dewi Santoso,user_1945@nusantaratech.io,Makassar,Standard,2025-07-07 14:23:00
USR-1946,Rini Utami,user_1946@nusantaratech.io,Bandung,Silver,2025-07-17 15:00:00
USR-1947,Dewi Utami,user_1947@nusantaratech.io,Bandung,Silver,2025-12-30 07:16:00
USR-1948,Dewi Utami,user_1948@nusantaratech.io,Jakarta,Silver,2025-10-18 14:55:00
USR-1949,Siti Lestari,user_1949@nusantaratech.io,Makassar,Standard,2025-06-25 02:44:00
USR-1950,Rini Santoso,user_1950@nusantaratech.io,Jakarta,Platinum,2025-07-20 05:45:00
USR-1951,Dewi Kusuma,user_1951@nusantaratech.io,Makassar,Platinum,2025-04-15 17:07:00
USR-1952,Andi Kusuma,user_1952@nusantaratech.io,Surabaya,Gold,2025-04-22 09:01:00
USR-1953,Siti Santoso,user_1953@nusantaratech.io,Yogyakarta,Silver,2025-11-09 09:10:00
USR-1954,Joko Utami,user_1954@nusantaratech.io,Yogyakarta,Silver,2025-09-05 21:52:00
USR-1955,Joko Siregar,user_1955@nusantaratech.io,Makassar,Silver,2025-02-17 20:40:00
USR-1956,Siti Prabowo,user_1956@nusantaratech.io,Makassar,Platinum,2025-12-18 03:39:00
USR-1957,Mega Hidayat,user_1957@nusantaratech.io,Bandung,Silver,2025-01-06 05:31:00
USR-1958,Rini Lestari,user_1958@nusantaratech.io,Medan,Silver,2025-10-26 19:07:00
USR-1959,Eko Hidayat,user_1959@nusantaratech.io,Yogyakarta,Gold,2025-02-16 15:15:00
USR-1960,Rina Hidayat,user_1960@nusantaratech.io,Semarang,Gold,2025-08-02 17:07:00
USR-1961,Dewi Lestari,user_1961@nusantaratech.io,Semarang,Platinum,2025-11-26 04:13:00
USR-1962,Eko Santoso,user_1962@nusantaratech.io,Bandung,Silver,2025-04-03 00:23:00
USR-1963,Mega Lestari,user_1963@nusantaratech.io,Surabaya,Gold,2025-09-11 18:46:00
USR-1964,Rina Utami,user_1964@nusantaratech.io,Jakarta,Platinum,2025-01-14 15:55:00
USR-1965,Mega Wijaya,user_1965@nusantaratech.io,Bandung,Standard,2025-02-21 09:17:00
USR-1966,Rina Santoso,user_1966@nusantaratech.io,Jakarta,Gold,2025-04-13 20:07:00
USR-1967,Agus Santoso,user_1967@nusantaratech.io,Yogyakarta,Platinum,2025-12-05 01:19:00
USR-1968,Agus Siregar,user_1968@nusantaratech.io,Bandung,Platinum,2025-12-27 15:49:00
USR-1969,Mega Utami,user_1969@nusantaratech.io,Semarang,Silver,2025-04-08 20:25:00
USR-1970,Agus Wijaya,user_1970@nusantaratech.io,Yogyakarta,Platinum,2025-07-07 12:40:00
USR-1971,Mega Wijaya,user_1971@nusantaratech.io,Medan,Platinum,2025-10-23 23:08:00
USR-1972,Joko Lestari,user_1972@nusantaratech.io,Medan,Platinum,2025-08-05 13:57:00
USR-1973,Eko Kusuma,user_1973@nusantaratech.io,Bandung,Platinum,2025-03-08 16:44:00
USR-1974,Agus Siregar,user_1974@nusantaratech.io,Bandung,Silver,2025-07-05 18:11:00
USR-1975,Eko Hidayat,user_1975@nusantaratech.io,Semarang,Platinum,2025-12-06 15:06:00
USR-1976,Andi Siregar,user_1976@nusantaratech.io,Jakarta,Standard,2025-07-30 08:49:00
USR-1977,Dewi Prabowo,user_1977@nusantaratech.io,Jakarta,Platinum,2025-09-12 04:08:00
USR-1978,Rina Wijaya,user_1978@nusantaratech.io,Semarang,Platinum,2025-01-12 20:33:00
USR-1979,Joko Siregar,user_1979@nusantaratech.io,Surabaya,Standard,2025-10-10 23:45:00
USR-1980,Mega Prabowo,user_1980@nusantaratech.io,Surabaya,Gold,2025-03-22 02:39:00
USR-1981,Agus Kusuma,user_1981@nusantaratech.io,Bandung,Silver,2025-02-16 07:47:00
USR-1982,Agus Hidayat,user_1982@nusantaratech.io,Medan,Silver,2025-06-24 13:11:00
USR-1983,Rini Hidayat,user_1983@nusantaratech.io,Surabaya,Gold,2025-11-23 20:30:00
USR-1984,Mega Prabowo,user_1984@nusantaratech.io,Surabaya,Platinum,2025-06-15 15:11:00
USR-1985,Dewi Wijaya,user_1985@nusantaratech.io,Makassar,Platinum,2025-06-13 16:38:00
USR-1986,Joko Kusuma,user_1986@nusantaratech.io,Yogyakarta,Gold,2025-02-05 03:21:00
USR-1987,Siti Kusuma,user_1987@nusantaratech.io,Yogyakarta,Platinum,2025-10-02 19:55:00
USR-1988,Agus Utami,user_1988@nusantaratech.io,Medan,Gold,2025-12-11 01:59:00
USR-1989,Mega Siregar,user_1989@nusantaratech.io,Jakarta,Platinum,2025-11-19 08:24:00
USR-1990,Agus Prabowo,user_1990@nusantaratech.io,Jakarta,Platinum,2025-10-15 09:40:00
USR-1991,Eko Santoso,user_1991@nusantaratech.io,Semarang,Standard,2025-10-14 02:01:00
USR-1992,Agus Lestari,user_1992@nusantaratech.io,Jakarta,Gold,2025-06-24 22:44:00
USR-1993,Budi Siregar,user_1993@nusantaratech.io,Makassar,Silver,2025-12-30 11:14:00
USR-1994,Joko Santoso,user_1994@nusantaratech.io,Bandung,Platinum,2025-06-23 05:10:00
USR-1995,Budi Hidayat,user_1995@nusantaratech.io,Bandung,Silver,2025-10-25 00:57:00
USR-1996,Andi Wijaya,user_1996@nusantaratech.io,Yogyakarta,Silver,2025-03-27 06:28:00
USR-1997,Andi Prabowo,user_1997@nusantaratech.io,Jakarta,Silver,2025-07-14 18:26:00
USR-1998,Joko Santoso,user_1998@nusantaratech.io,Medan,Standard,2025-11-10 03:30:00
USR-1999,Andi Hidayat,user_1999@nusantaratech.io,Makassar,Standard,2025-09-01 02:00:00
USR-2000,Agus Santoso,user_2000@nusantaratech.io,Jakarta,Gold,2025-02-13 06:12:00
USR-2001,Dewi Utami,user_2001@nusantaratech.io,Jakarta,Platinum,2025-07-31 19:55:00
USR-2002,Siti Hidayat,user_2002@nusantaratech.io,Bandung,Platinum,2025-09-02 22:00:00
USR-2003,Agus Siregar,user_2003@nusantaratech.io,Semarang,Platinum,2025-07-06 10:08:00
USR-2004,Rini Prabowo,user_2004@nusantaratech.io,Medan,Platinum,2025-04-22 08:52:00
USR-2005,Budi Siregar,user_2005@nusantaratech.io,Makassar,Gold,2025-03-05 04:46:00
USR-2006,Eko Siregar,user_2006@nusantaratech.io,Makassar,Platinum,2025-03-31 19:50:00
USR-2007,Dewi Santoso,user_2007@nusantaratech.io,Surabaya,Platinum,2025-05-24 09:27:00
USR-2008,Budi Prabowo,user_2008@nusantaratech.io,Medan,Gold,2025-03-09 22:52:00
USR-2009,Rini Utami,user_2009@nusantaratech.io,Bandung,Standard,2025-12-08 17:32:00
USR-2010,Rini Kusuma,user_2010@nusantaratech.io,Semarang,Platinum,2025-04-07 05:53:00
USR-2011,Mega Hidayat,user_2011@nusantaratech.io,Semarang,Standard,2025-07-14 20:58:00
USR-2012,Rini Prabowo,user_2012@nusantaratech.io,Surabaya,Standard,2025-05-04 11:52:00
USR-2013,Rina Wijaya,user_2013@nusantaratech.io,Bandung,Platinum,2025-08-02 00:53:00
USR-2014,Siti Wijaya,user_2014@nusantaratech.io,Yogyakarta,Silver,2025-02-01 09:52:00
USR-2015,Joko Lestari,user_2015@nusantaratech.io,Jakarta,Silver,2025-08-31 03:28:00
USR-2016,Eko Santoso,user_2016@nusantaratech.io,Surabaya,Platinum,2025-11-16 17:05:00
USR-2017,Eko Prabowo,user_2017@nusantaratech.io,Bandung,Gold,2025-08-06 05:33:00
USR-2018,Agus Prabowo,user_2018@nusantaratech.io,Jakarta,Gold,2025-05-26 04:53:00
USR-2019,Joko Wijaya,user_2019@nusantaratech.io,Bandung,Platinum,2025-08-19 02:08:00
USR-2020,Mega Prabowo,user_2020@nusantaratech.io,Semarang,Gold,2025-01-10 03:00:00
USR-2021,Budi Kusuma,user_2021@nusantaratech.io,Medan,Standard,2025-09-27 20:52:00
USR-2022,Rina Wijaya,user_2022@nusantaratech.io,Yogyakarta,Platinum,2025-12-30 10:55:00
USR-2023,Budi Wijaya,user_2023@nusantaratech.io,Bandung,Platinum,2025-03-19 13:12:00
USR-2024,Dewi Santoso,user_2024@nusantaratech.io,Medan,Silver,2025-08-18 17:37:00
USR-2025,Mega Prabowo,user_2025@nusantaratech.io,Bandung,Silver,2025-10-10 01:00:00
USR-2026,Rina Kusuma,user_2026@nusantaratech.io,Jakarta,Platinum,2025-02-18 02:46:00
USR-2027,Siti Kusuma,user_2027@nusantaratech.io,Medan,Standard,2025-03-06 18:29:00
USR-2028,Agus Hidayat,user_2028@nusantaratech.io,Makassar,Gold,2025-06-29 14:35:00
USR-2029,Joko Lestari,user_2029@nusantaratech.io,Medan,Standard,2025-02-21 10:31:00
USR-2030,Agus Wijaya,user_2030@nusantaratech.io,Jakarta,Silver,2025-11-09 21:02:00
USR-2031,Eko Siregar,user_2031@nusantaratech.io,Medan,Gold,2025-06-03 12:55:00
USR-2032,Siti Kusuma,user_2032@nusantaratech.io,Bandung,Platinum,2025-12-23 11:17:00
USR-2033,Rini Hidayat,user_2033@nusantaratech.io,Bandung,Silver,2025-01-22 06:51:00
USR-2034,Dewi Kusuma,user_2034@nusantaratech.io,Makassar,Gold,2025-02-18 18:02:00
USR-2035,Dewi Prabowo,user_2035@nusantaratech.io,Medan,Silver,2025-02-03 20:57:00
USR-2036,Rini Utami,user_2036@nusantaratech.io,Bandung,Silver,2025-04-13 19:46:00
USR-2037,Agus Santoso,user_2037@nusantaratech.io,Medan,Standard,2025-05-13 10:26:00
USR-2038,Siti Kusuma,user_2038@nusantaratech.io,Surabaya,Standard,2025-08-15 09:42:00
USR-2039,Rina Hidayat,user_2039@nusantaratech.io,Bandung,Standard,2025-07-15 00:52:00
USR-2040,Mega Hidayat,user_2040@nusantaratech.io,Medan,Platinum,2025-10-22 13:09:00
USR-2041,Budi Kusuma,user_2041@nusantaratech.io,Semarang,Platinum,2025-05-22 01:27:00
USR-2042,Eko Lestari,user_2042@nusantaratech.io,Bandung,Standard,2025-04-09 15:35:00
USR-2043,Eko Prabowo,user_2043@nusantaratech.io,Semarang,Silver,2025-12-31 15:09:00
USR-2044,Agus Prabowo,user_2044@nusantaratech.io,Surabaya,Platinum,2025-03-21 13:46:00
USR-2045,Budi Kusuma,user_2045@nusantaratech.io,Surabaya,Silver,2025-11-09 10:36:00
USR-2046,Agus Utami,user_2046@nusantaratech.io,Bandung,Platinum,2025-07-21 05:28:00
USR-2047,Rina Santoso,user_2047@nusantaratech.io,Surabaya,Gold,2025-04-29 18:33:00
USR-2048,Andi Hidayat,user_2048@nusantaratech.io,Bandung,Gold,2025-12-23 04:00:00
USR-2049,Dewi Lestari,user_2049@nusantaratech.io,Jakarta,Platinum,2025-07-22 06:22:00
USR-2050,Siti Wijaya,user_2050@nusantaratech.io,Semarang,Gold,2025-03-11 17:37:00
USR-2051,Agus Santoso,user_2051@nusantaratech.io,Makassar,Platinum,2025-02-26 19:36:00
USR-2052,Siti Hidayat,user_2052@nusantaratech.io,Jakarta,Standard,2025-07-11 11:09:00
USR-2053,Rini Siregar,user_2053@nusantaratech.io,Surabaya,Standard,2025-05-01 20:23:00
USR-2054,Siti Hidayat,user_2054@nusantaratech.io,Bandung,Gold,2025-11-05 07:05:00
USR-2055,Agus Siregar,user_2055@nusantaratech.io,Jakarta,Silver,2025-01-30 03:31:00
USR-2056,Siti Wijaya,user_2056@nusantaratech.io,Yogyakarta,Gold,2025-01-13 22:58:00
USR-2057,Budi Utami,user_2057@nusantaratech.io,Medan,Silver,2025-01-15 18:13:00
USR-2058,Dewi Santoso,user_2058@nusantaratech.io,Medan,Platinum,2025-11-14 15:02:00
USR-2059,Siti Lestari,user_2059@nusantaratech.io,Medan,Gold,2025-05-05 17:55:00
USR-2060,Budi Wijaya,user_2060@nusantaratech.io,Bandung,Standard,2025-04-20 08:22:00
USR-2061,Andi Lestari,user_2061@nusantaratech.io,Yogyakarta,Silver,2025-09-01 14:48:00
USR-2062,Mega Hidayat,user_2062@nusantaratech.io,Surabaya,Platinum,2025-05-26 21:37:00
USR-2063,Andi Siregar,user_2063@nusantaratech.io,Bandung,Standard,2025-12-28 10:58:00
USR-2064,Eko Utami,user_2064@nusantaratech.io,Surabaya,Standard,2025-06-06 23:38:00
USR-2065,Eko Siregar,user_2065@nusantaratech.io,Makassar,Standard,2025-05-06 03:51:00
USR-2066,Dewi Santoso,user_2066@nusantaratech.io,Bandung,Platinum,2025-03-27 06:15:00
USR-2067,Eko Lestari,user_2067@nusantaratech.io,Yogyakarta,Platinum,2025-08-11 04:52:00
USR-2068,Agus Santoso,user_2068@nusantaratech.io,Yogyakarta,Gold,2025-07-01 17:56:00
USR-2069,Mega Lestari,user_2069@nusantaratech.io,Semarang,Platinum,2025-10-06 02:15:00
USR-2070,Mega Santoso,user_2070@nusantaratech.io,Makassar,Silver,2025-07-06 16:54:00
USR-2071,Siti Kusuma,user_2071@nusantaratech.io,Bandung,Silver,2025-10-15 22:00:00
USR-2072,Agus Lestari,user_2072@nusantaratech.io,Makassar,Gold,2025-04-30 09:18:00
USR-2073,Andi Prabowo,user_2073@nusantaratech.io,Makassar,Silver,2025-06-02 02:55:00
USR-2074,Mega Lestari,user_2074@nusantaratech.io,Yogyakarta,Silver,2025-07-28 10:15:00
USR-2075,Andi Utami,user_2075@nusantaratech.io,Bandung,Silver,2025-10-05 21:47:00
USR-2076,Eko Siregar,user_2076@nusantaratech.io,Jakarta,Platinum,2025-10-21 07:15:00
USR-2077,Budi Utami,user_2077@nusantaratech.io,Medan,Silver,2025-05-25 12:59:00
USR-2078,Joko Hidayat,user_2078@nusantaratech.io,Yogyakarta,Standard,2025-02-25 17:37:00
USR-2079,Joko Siregar,user_2079@nusantaratech.io,Makassar,Platinum,2025-11-28 21:58:00
USR-2080,Agus Prabowo,user_2080@nusantaratech.io,Medan,Silver,2025-01-05 12:50:00
USR-2081,Joko Prabowo,user_2081@nusantaratech.io,Yogyakarta,Silver,2025-07-09 18:20:00
USR-2082,Dewi Santoso,user_2082@nusantaratech.io,Bandung,Silver,2025-05-27 05:05:00
USR-2083,Agus Wijaya,user_2083@nusantaratech.io,Makassar,Standard,2025-09-16 01:36:00
USR-2084,Siti Santoso,user_2084@nusantaratech.io,Medan,Silver,2025-11-29 04:16:00
USR-2085,Budi Siregar,user_2085@nusantaratech.io,Yogyakarta,Silver,2025-07-13 21:35:00
USR-2086,Agus Lestari,user_2086@nusantaratech.io,Medan,Gold,2025-01-14 22:34:00
USR-2087,Andi Hidayat,user_2087@nusantaratech.io,Surabaya,Platinum,2025-01-28 17:01:00
USR-2088,Dewi Hidayat,user_2088@nusantaratech.io,Jakarta,Platinum,2025-07-09 19:49:00
USR-2089,Eko Wijaya,user_2089@nusantaratech.io,Semarang,Standard,2025-10-02 20:47:00
USR-2090,Joko Wijaya,user_2090@nusantaratech.io,Medan,Silver,2025-08-27 01:49:00
USR-2091,Rini Prabowo,user_2091@nusantaratech.io,Semarang,Standard,2025-09-16 17:58:00
USR-2092,Rini Lestari,user_2092@nusantaratech.io,Yogyakarta,Gold,2025-09-13 07:11:00
USR-2093,Joko Santoso,user_2093@nusantaratech.io,Bandung,Standard,2025-04-19 11:42:00
USR-2094,Agus Utami,user_2094@nusantaratech.io,Bandung,Platinum,2025-01-23 02:52:00
USR-2095,Agus Lestari,user_2095@nusantaratech.io,Surabaya,Standard,2025-12-23 06:12:00
USR-2096,Andi Lestari,user_2096@nusantaratech.io,Medan,Gold,2025-09-20 03:41:00
USR-2097,Andi Lestari,user_2097@nusantaratech.io,Makassar,Standard,2025-02-09 05:21:00
USR-2098,Rini Utami,user_2098@nusantaratech.io,Bandung,Gold,2025-01-24 09:31:00
USR-2099,Dewi Kusuma,user_2099@nusantaratech.io,Makassar,Standard,2025-10-01 20:21:00
USR-2100,Joko Hidayat,user_2100@nusantaratech.io,Bandung,Silver,2025-05-18 14:17:00
USR-2101,Siti Prabowo,user_2101@nusantaratech.io,Makassar,Platinum,2025-10-06 15:00:00
USR-2102,Mega Lestari,user_2102@nusantaratech.io,Jakarta,Platinum,2025-02-08 11:46:00
USR-2103,Rini Kusuma,user_2103@nusantaratech.io,Medan,Standard,2025-06-16 15:28:00
USR-2104,Rina Utami,user_2104@nusantaratech.io,Jakarta,Standard,2025-07-20 16:03:00
USR-2105,Dewi Prabowo,user_2105@nusantaratech.io,Jakarta,Standard,2025-12-11 00:24:00
USR-2106,Mega Wijaya,user_2106@nusantaratech.io,Medan,Gold,2025-12-28 21:21:00
USR-2107,Mega Kusuma,user_2107@nusantaratech.io,Semarang,Standard,2025-04-18 20:09:00
USR-2108,Dewi Siregar,user_2108@nusantaratech.io,Yogyakarta,Standard,2025-07-01 14:21:00
USR-2109,Joko Santoso,user_2109@nusantaratech.io,Makassar,Standard,2025-12-27 12:45:00
USR-2110,Dewi Hidayat,user_2110@nusantaratech.io,Jakarta,Silver,2025-06-02 15:00:00
USR-2111,Rini Siregar,user_2111@nusantaratech.io,Medan,Standard,2025-07-24 22:58:00
USR-2112,Andi Kusuma,user_2112@nusantaratech.io,Makassar,Platinum,2025-03-09 21:16:00
USR-2113,Joko Kusuma,user_2113@nusantaratech.io,Medan,Gold,2025-11-04 09:12:00
USR-2114,Rina Utami,user_2114@nusantaratech.io,Medan,Platinum,2025-03-08 10:25:00
USR-2115,Rina Kusuma,user_2115@nusantaratech.io,Yogyakarta,Platinum,2025-04-23 12:02:00
USR-2116,Andi Utami,user_2116@nusantaratech.io,Yogyakarta,Gold,2025-07-01 17:31:00
USR-2117,Agus Lestari,user_2117@nusantaratech.io,Semarang,Platinum,2025-03-26 21:12:00
USR-2118,Joko Lestari,user_2118@nusantaratech.io,Yogyakarta,Gold,2025-11-06 06:38:00
USR-2119,Andi Wijaya,user_2119@nusantaratech.io,Jakarta,Gold,2025-06-18 18:51:00
USR-2120,Agus Hidayat,user_2120@nusantaratech.io,Medan,Gold,2025-04-20 09:47:00
USR-2121,Andi Lestari,user_2121@nusantaratech.io,Medan,Gold,2025-10-14 04:24:00
USR-2122,Siti Santoso,user_2122@nusantaratech.io,Bandung,Silver,2025-08-03 04:49:00
USR-2123,Agus Santoso,user_2123@nusantaratech.io,Jakarta,Gold,2025-01-09 20:43:00
USR-2124,Mega Siregar,user_2124@nusantaratech.io,Makassar,Platinum,2025-05-13 02:37:00
USR-2125,Mega Hidayat,user_2125@nusantaratech.io,Yogyakarta,Platinum,2025-10-26 03:32:00
USR-2126,Budi Prabowo,user_2126@nusantaratech.io,Jakarta,Standard,2025-05-31 13:43:00
USR-2127,Agus Utami,user_2127@nusantaratech.io,Semarang,Gold,2025-03-05 10:33:00
USR-2128,Joko Kusuma,user_2128@nusantaratech.io,Semarang,Gold,2025-06-03 17:33:00
USR-2129,Eko Hidayat,user_2129@nusantaratech.io,Medan,Standard,2025-09-06 11:12:00
USR-2130,Mega Prabowo,user_2130@nusantaratech.io,Bandung,Standard,2025-09-15 19:13:00
USR-2131,Joko Utami,user_2131@nusantaratech.io,Bandung,Platinum,2025-05-03 08:08:00
USR-2132,Agus Lestari,user_2132@nusantaratech.io,Surabaya,Platinum,2025-10-21 05:05:00
USR-2133,Eko Kusuma,user_2133@nusantaratech.io,Surabaya,Silver,2025-05-21 07:21:00
USR-2134,Agus Santoso,user_2134@nusantaratech.io,Bandung,Standard,2025-01-24 12:26:00
USR-2135,Rini Wijaya,user_2135@nusantaratech.io,Semarang,Standard,2025-03-15 04:40:00
USR-2136,Agus Wijaya,user_2136@nusantaratech.io,Jakarta,Gold,2025-08-24 11:59:00
USR-2137,Rina Wijaya,user_2137@nusantaratech.io,Jakarta,Silver,2025-10-30 03:11:00
USR-2138,Joko Wijaya,user_2138@nusantaratech.io,Medan,Gold,2025-08-27 16:21:00
USR-2139,Rina Kusuma,user_2139@nusantaratech.io,Semarang,Platinum,2025-04-06 11:28:00
USR-2140,Budi Hidayat,user_2140@nusantaratech.io,Surabaya,Platinum,2025-05-10 20:27:00
USR-2141,Rina Hidayat,user_2141@nusantaratech.io,Bandung,Platinum,2025-10-13 14:34:00
USR-2142,Siti Prabowo,user_2142@nusantaratech.io,Semarang,Silver,2025-10-29 08:14:00
USR-2143,Dewi Hidayat,user_2143@nusantaratech.io,Medan,Standard,2025-07-24 16:26:00
USR-2144,Budi Hidayat,user_2144@nusantaratech.io,Yogyakarta,Gold,2025-11-21 21:54:00
USR-2145,Agus Kusuma,user_2145@nusantaratech.io,Makassar,Standard,2025-11-24 07:28:00
USR-2146,Eko Utami,user_2146@nusantaratech.io,Semarang,Gold,2025-05-12 08:19:00
USR-2147,Rina Santoso,user_2147@nusantaratech.io,Makassar,Standard,2025-04-21 03:08:00
USR-2148,Budi Kusuma,user_2148@nusantaratech.io,Jakarta,Gold,2025-05-23 20:55:00
USR-2149,Siti Prabowo,user_2149@nusantaratech.io,Medan,Platinum,2025-07-02 03:39:00
USR-2150,Andi Wijaya,user_2150@nusantaratech.io,Medan,Silver,2025-03-28 01:50:00
USR-2151,Eko Siregar,user_2151@nusantaratech.io,Yogyakarta,Platinum,2025-08-17 21:58:00
USR-2152,Dewi Lestari,user_2152@nusantaratech.io,Bandung,Platinum,2025-03-14 16:08:00
USR-2153,Agus Prabowo,user_2153@nusantaratech.io,Yogyakarta,Standard,2025-01-27 18:27:00
USR-2154,Eko Hidayat,user_2154@nusantaratech.io,Semarang,Gold,2025-05-10 10:08:00
USR-2155,Agus Siregar,user_2155@nusantaratech.io,Medan,Platinum,2025-06-27 21:50:00
USR-2156,Dewi Kusuma,user_2156@nusantaratech.io,Bandung,Platinum,2025-05-24 08:02:00
USR-2157,Rina Utami,user_2157@nusantaratech.io,Yogyakarta,Standard,2025-06-25 06:59:00
USR-2158,Mega Santoso,user_2158@nusantaratech.io,Yogyakarta,Platinum,2025-03-20 07:42:00
USR-2159,Agus Wijaya,user_2159@nusantaratech.io,Surabaya,Gold,2025-11-04 20:36:00
USR-2160,Rina Wijaya,user_2160@nusantaratech.io,Semarang,Silver,2025-09-16 08:13:00
USR-2161,Rini Lestari,user_2161@nusantaratech.io,Medan,Silver,2025-08-04 22:05:00
USR-2162,Agus Prabowo,user_2162@nusantaratech.io,Semarang,Standard,2025-05-10 09:39:00
USR-2163,Rini Wijaya,user_2163@nusantaratech.io,Semarang,Silver,2025-11-27 06:35:00
USR-2164,Joko Wijaya,user_2164@nusantaratech.io,Jakarta,Platinum,2025-10-17 16:48:00
USR-2165,Dewi Lestari,user_2165@nusantaratech.io,Yogyakarta,Standard,2025-03-10 12:56:00
USR-2166,Rini Siregar,user_2166@nusantaratech.io,Semarang,Gold,2025-12-16 18:10:00
USR-2167,Dewi Lestari,user_2167@nusantaratech.io,Jakarta,Platinum,2025-02-05 08:59:00
USR-2168,Rina Utami,user_2168@nusantaratech.io,Medan,Silver,2025-04-09 06:41:00
USR-2169,Rina Hidayat,user_2169@nusantaratech.io,Semarang,Platinum,2025-08-21 16:58:00
USR-2170,Mega Wijaya,user_2170@nusantaratech.io,Surabaya,Standard,2025-11-27 21:53:00
USR-2171,Eko Santoso,user_2171@nusantaratech.io,Makassar,Platinum,2025-04-12 14:15:00
USR-2172,Rini Santoso,user_2172@nusantaratech.io,Jakarta,Silver,2025-11-20 05:33:00
USR-2173,Joko Wijaya,user_2173@nusantaratech.io,Surabaya,Silver,2025-07-03 21:23:00
USR-2174,Joko Santoso,user_2174@nusantaratech.io,Medan,Silver,2025-03-02 01:56:00
USR-2175,Mega Wijaya,user_2175@nusantaratech.io,Yogyakarta,Silver,2025-02-21 18:47:00
USR-2176,Budi Wijaya,user_2176@nusantaratech.io,Surabaya,Standard,2025-03-29 20:18:00
USR-2177,Andi Wijaya,user_2177@nusantaratech.io,Semarang,Standard,2025-11-19 20:14:00
USR-2178,Agus Siregar,user_2178@nusantaratech.io,Makassar,Platinum,2025-07-17 07:54:00
USR-2179,Mega Santoso,user_2179@nusantaratech.io,Makassar,Standard,2025-04-07 21:44:00
USR-2180,Andi Lestari,user_2180@nusantaratech.io,Makassar,Silver,2025-06-20 23:03:00
USR-2181,Rini Utami,user_2181@nusantaratech.io,Yogyakarta,Gold,2025-08-13 21:33:00
USR-2182,Mega Utami,user_2182@nusantaratech.io,Bandung,Platinum,2025-11-18 12:41:00
USR-2183,Rina Wijaya,user_2183@nusantaratech.io,Yogyakarta,Gold,2025-01-24 23:18:00
USR-2184,Rini Siregar,user_2184@nusantaratech.io,Semarang,Silver,2025-02-07 10:29:00
USR-2185,Mega Wijaya,user_2185@nusantaratech.io,Jakarta,Gold,2025-12-25 02:53:00
USR-2186,Mega Wijaya,user_2186@nusantaratech.io,Makassar,Platinum,2025-11-29 00:02:00
USR-2187,Mega Prabowo,user_2187@nusantaratech.io,Surabaya,Standard,2025-06-15 23:37:00
USR-2188,Joko Kusuma,user_2188@nusantaratech.io,Semarang,Silver,2025-10-16 04:34:00
USR-2189,Rina Lestari,user_2189@nusantaratech.io,Jakarta,Platinum,2025-11-11 12:11:00
USR-2190,Rini Siregar,user_2190@nusantaratech.io,Makassar,Standard,2025-11-22 19:24:00
USR-2191,Eko Wijaya,user_2191@nusantaratech.io,Semarang,Gold,2025-01-20 16:45:00
USR-2192,Siti Santoso,user_2192@nusantaratech.io,Surabaya,Silver,2025-11-20 14:22:00
USR-2193,Rini Siregar,user_2193@nusantaratech.io,Jakarta,Standard,2025-11-03 12:56:00
USR-2194,Joko Lestari,user_2194@nusantaratech.io,Jakarta,Gold,2025-07-09 16:26:00
USR-2195,Joko Utami,user_2195@nusantaratech.io,Medan,Platinum,2025-07-11 17:31:00
USR-2196,Mega Santoso,user_2196@nusantaratech.io,Surabaya,Platinum,2025-05-27 00:54:00
USR-2197,Agus Lestari,user_2197@nusantaratech.io,Medan,Platinum,2025-03-22 16:59:00
USR-2198,Siti Utami,user_2198@nusantaratech.io,Makassar,Silver,2025-08-25 15:14:00
USR-2199,Joko Santoso,user_2199@nusantaratech.io,Jakarta,Silver,2025-04-05 03:25:00
USR-2200,Eko Siregar,user_2200@nusantaratech.io,Surabaya,Gold,2025-08-05 19:49:00
USR-2201,Dewi Santoso,user_2201@nusantaratech.io,Surabaya,Standard,2025-10-23 01:11:00
USR-2202,Agus Siregar,user_2202@nusantaratech.io,Bandung,Gold,2025-04-06 18:08:00
USR-2203,Rini Utami,user_2203@nusantaratech.io,Semarang,Standard,2025-02-23 14:15:00
USR-2204,Eko Kusuma,user_2204@nusantaratech.io,Makassar,Standard,2025-08-03 11:57:00
USR-2205,Mega Lestari,user_2205@nusantaratech.io,Semarang,Standard,2025-03-07 23:48:00
USR-2206,Eko Wijaya,user_2206@nusantaratech.io,Jakarta,Gold,2025-12-20 22:26:00
USR-2207,Andi Utami,user_2207@nusantaratech.io,Makassar,Silver,2025-04-09 19:52:00
USR-2208,Rini Lestari,user_2208@nusantaratech.io,Semarang,Standard,2025-12-08 06:50:00
USR-2209,Andi Siregar,user_2209@nusantaratech.io,Yogyakarta,Gold,2025-03-06 05:33:00
USR-2210,Andi Hidayat,user_2210@nusantaratech.io,Bandung,Silver,2025-03-28 21:49:00
